# atom_type event_id atom_id barrier
1.000000000000000000e+00 1.484640000000000000e+05 3.082000000000000000e+03 1.598334200000000038e+00
1.000000000000000000e+00 6.986850000000000000e+05 2.970000000000000000e+03 4.090186599999999784e-01
1.000000000000000000e+00 1.160790000000000000e+05 3.012000000000000000e+03 1.008613750000000087e+00
2.000000000000000000e+00 8.997100000000000000e+04 2.762000000000000000e+03 5.013009299999999779e-01
1.000000000000000000e+00 1.103569000000000000e+06 2.955000000000000000e+03 2.566052780000000144e+00
1.000000000000000000e+00 1.242645000000000000e+06 3.083000000000000000e+03 1.053588989999999947e+00
1.000000000000000000e+00 1.112164000000000000e+06 2.035000000000000000e+03 2.982370690000000213e+00
1.000000000000000000e+00 1.018462000000000000e+06 2.988000000000000000e+03 6.622034000000000253e-02
1.000000000000000000e+00 4.237600000000000000e+05 2.862000000000000000e+03 2.848410260000000083e+00
2.000000000000000000e+00 6.613900000000000000e+05 2.858000000000000000e+03 6.786041400000000223e-01
1.000000000000000000e+00 1.492800000000000000e+05 2.862000000000000000e+03 9.847913799999999940e-01
2.000000000000000000e+00 7.861870000000000000e+05 3.171000000000000000e+03 1.144819189999999987e+00
2.000000000000000000e+00 2.766280000000000000e+05 2.017000000000000000e+03 9.312963100000000161e-01
2.000000000000000000e+00 1.149724000000000000e+06 3.171000000000000000e+03 2.359171599999999869e-01
2.000000000000000000e+00 1.158507000000000000e+06 3.061000000000000000e+03 1.969697999999999935e-02
2.000000000000000000e+00 8.856850000000000000e+05 2.985000000000000000e+03 1.713217509999999999e+00
2.000000000000000000e+00 8.700180000000000000e+05 2.938000000000000000e+03 3.506317199999999801e-01
2.000000000000000000e+00 2.501070000000000000e+05 2.016000000000000000e+03 1.178088720000000089e+00
1.000000000000000000e+00 1.215403000000000000e+06 2.991000000000000000e+03 8.161711499999999564e-01
1.000000000000000000e+00 9.173050000000000000e+05 3.195000000000000000e+03 3.872477400000000070e-01
2.000000000000000000e+00 5.198940000000000000e+05 3.077000000000000000e+03 4.331899900000000248e-01
1.000000000000000000e+00 3.825110000000000000e+05 2.992000000000000000e+03 8.149594100000000507e-01
1.000000000000000000e+00 1.011115000000000000e+06 3.007000000000000000e+03 2.235804760000000169e+00
1.000000000000000000e+00 1.211765000000000000e+06 2.991000000000000000e+03 6.087733300000000014e-01
1.000000000000000000e+00 3.918880000000000000e+05 2.989000000000000000e+03 8.946709600000000151e-01
2.000000000000000000e+00 4.800740000000000000e+05 2.015000000000000000e+03 1.207090259999999970e+00
2.000000000000000000e+00 1.285379000000000000e+06 2.969000000000000000e+03 4.051453300000000257e-01
