# atom_type event_id atom_id barrier
1.000000000000000000e+00 4.348460000000000000e+05 1.336000000000000000e+03 8.576443299999999548e-01
1.000000000000000000e+00 9.354210000000000000e+05 1.051000000000000000e+03 4.449555359999999737e+00
1.000000000000000000e+00 2.320720000000000000e+05 6.170000000000000000e+02 5.334668200000000082e-01
2.000000000000000000e+00 6.240240000000000000e+05 5.240000000000000000e+02 2.521405199999999791e-01
2.000000000000000000e+00 6.863030000000000000e+05 7.350000000000000000e+02 3.950677799999999795e-01
3.000000000000000000e+00 1.415460000000000000e+05 7.480000000000000000e+02 1.052338280000000070e+00
2.000000000000000000e+00 8.628790000000000000e+05 1.770000000000000000e+02 6.657820800000000538e-01
2.000000000000000000e+00 2.885260000000000000e+05 6.310000000000000000e+02 4.467382439999999733e+00
2.000000000000000000e+00 7.376680000000000000e+05 7.110000000000000000e+02 3.300581000000000209e-01
2.000000000000000000e+00 5.777160000000000000e+05 1.830000000000000000e+02 6.728175100000000075e-01
2.000000000000000000e+00 6.870500000000000000e+04 1.810000000000000000e+02 6.563115999999999950e-01
3.000000000000000000e+00 1.421110000000000000e+05 3.400000000000000000e+01 5.148075600000000529e-01
2.000000000000000000e+00 3.935580000000000000e+05 3.830000000000000000e+02 5.168566700000000180e-01
3.000000000000000000e+00 4.188250000000000000e+05 6.060000000000000000e+02 6.272438399999999969e-01
1.000000000000000000e+00 1.153065000000000000e+06 1.660000000000000000e+02 1.098609420000000059e+00
3.000000000000000000e+00 1.102631000000000000e+06 6.340000000000000000e+02 4.777779899999999857e-01
1.000000000000000000e+00 4.768660000000000000e+05 1.356000000000000000e+03 6.872028999999999499e-01
2.000000000000000000e+00 9.337830000000000000e+05 1.137000000000000000e+03 4.889636500000000274e-01
1.000000000000000000e+00 5.457130000000000000e+05 8.630000000000000000e+02 4.650619200000000175e-01
3.000000000000000000e+00 6.566880000000000000e+05 6.630000000000000000e+02 5.491217099999999851e-01
2.000000000000000000e+00 1.132931000000000000e+06 1.139000000000000000e+03 7.124386600000000014e-01
2.000000000000000000e+00 6.416740000000000000e+05 2.600000000000000000e+01 6.614392199999999944e-01
2.000000000000000000e+00 2.835810000000000000e+05 3.970000000000000000e+02 1.135978820000000056e+00
3.000000000000000000e+00 9.879690000000000000e+05 8.330000000000000000e+02 5.113310599999999484e-01
1.000000000000000000e+00 1.321500000000000000e+04 1.051000000000000000e+03 9.440162600000000515e-01
2.000000000000000000e+00 1.066565000000000000e+06 2.630000000000000000e+02 4.160132789999999581e+00
2.000000000000000000e+00 4.404580000000000000e+05 1.139000000000000000e+03 5.078249700000000422e-01
2.000000000000000000e+00 6.556300000000000000e+05 6.990000000000000000e+02 5.066708399999999557e-01
3.000000000000000000e+00 1.078943000000000000e+06 1.233000000000000000e+03 7.484032499999999644e-01
2.000000000000000000e+00 4.561660000000000000e+05 9.880000000000000000e+02 4.518552399999999913e-01
3.000000000000000000e+00 2.455480000000000000e+05 1.680000000000000000e+02 5.635228500000000196e-01
2.000000000000000000e+00 1.046300000000000000e+05 5.320000000000000000e+02 8.324505700000000008e-01
1.000000000000000000e+00 1.037206000000000000e+06 1.179000000000000000e+03 7.811509899999999895e-01
3.000000000000000000e+00 3.990000000000000000e+02 8.740000000000000000e+02 4.696332570000000040e+00
2.000000000000000000e+00 3.350200000000000000e+05 7.920000000000000000e+02 4.873901400000000272e-01
3.000000000000000000e+00 3.159960000000000000e+05 4.400000000000000000e+02 7.453136299999999492e-01
1.000000000000000000e+00 6.654260000000000000e+05 9.740000000000000000e+02 4.924825500000000189e-01
3.000000000000000000e+00 6.281570000000000000e+05 7.790000000000000000e+02 5.992300799999999983e-01
2.000000000000000000e+00 4.210440000000000000e+05 9.600000000000000000e+01 6.177425399999999511e-01
3.000000000000000000e+00 1.160310000000000000e+06 1.140000000000000000e+03 8.480976799999999649e-01
1.000000000000000000e+00 7.065720000000000000e+05 1.610000000000000000e+02 8.136385499999999604e-01
1.000000000000000000e+00 1.278380000000000000e+05 1.750000000000000000e+02 6.248322200000000493e-01
2.000000000000000000e+00 9.489100000000000000e+05 4.000000000000000000e+01 4.740898599999999741e-01
3.000000000000000000e+00 5.470820000000000000e+05 3.310000000000000000e+02 8.104585300000000103e-01
2.000000000000000000e+00 9.303500000000000000e+05 1.640000000000000000e+02 4.462579999999999845e-03
1.000000000000000000e+00 8.583930000000000000e+05 2.820000000000000000e+02 9.884043700000000321e-01
1.000000000000000000e+00 4.116380000000000000e+05 4.320000000000000000e+02 9.363419899999999574e-01
2.000000000000000000e+00 7.779810000000000000e+05 2.740000000000000000e+02 6.228546600000000044e-01
