# atom_type event_id atom_id barrier
4.000000000000000000e+00 3.599720000000000000e+05 4.559000000000000000e+03 5.022463200000000239e-01
4.000000000000000000e+00 1.054434000000000000e+06 4.559000000000000000e+03 4.476734900000000072e-01
1.000000000000000000e+00 1.208709000000000000e+06 1.295900000000000000e+04 6.209738900000000283e-01
1.000000000000000000e+00 8.552800000000000000e+05 1.295900000000000000e+04 5.268345199999999728e-01
5.000000000000000000e+00 2.554020000000000000e+05 8.531000000000000000e+03 1.269487140000000069e+00
5.000000000000000000e+00 3.061240000000000000e+05 8.531000000000000000e+03 1.108840070000000066e+00
2.000000000000000000e+00 7.423510000000000000e+05 2.293000000000000000e+03 9.377448699999999526e-01
2.000000000000000000e+00 2.111980000000000000e+05 2.293000000000000000e+03 8.943947799999999448e-01
1.000000000000000000e+00 3.010320000000000000e+05 1.295900000000000000e+04 3.175323399999999907e+00
2.000000000000000000e+00 2.356870000000000000e+05 2.293000000000000000e+03 3.179684470000000207e+00
3.000000000000000000e+00 6.371350000000000000e+05 5.001000000000000000e+03 6.826334200000000463e-01
3.000000000000000000e+00 1.285820000000000000e+06 5.001000000000000000e+03 5.670400700000000072e-01
1.000000000000000000e+00 1.126542000000000000e+06 1.329400000000000000e+04 9.890653499999999543e-01
1.000000000000000000e+00 1.309970000000000000e+05 1.329400000000000000e+04 8.812358599999999820e-01
5.000000000000000000e+00 1.265341000000000000e+06 9.770000000000000000e+02 1.238170310000000107e+00
1.000000000000000000e+00 1.022450000000000000e+06 1.329400000000000000e+04 8.723315099999999767e-01
1.000000000000000000e+00 9.741000000000000000e+05 1.329400000000000000e+04 7.643400799999999773e-01
2.000000000000000000e+00 1.205856000000000000e+06 8.757000000000000000e+03 5.905965600000000482e-01
2.000000000000000000e+00 5.923720000000000000e+05 8.757000000000000000e+03 7.218633500000000147e-01
3.000000000000000000e+00 5.433670000000000000e+05 2.137000000000000000e+03 8.342159700000000289e-01
3.000000000000000000e+00 8.753220000000000000e+05 2.137000000000000000e+03 8.622353900000000460e-01
4.000000000000000000e+00 6.072180000000000000e+05 2.256000000000000000e+03 5.740386400000000444e-01
4.000000000000000000e+00 8.387620000000000000e+05 2.256000000000000000e+03 5.264129899999999695e-01
1.000000000000000000e+00 6.196130000000000000e+05 6.144000000000000000e+03 8.184783900000000001e-01
1.000000000000000000e+00 8.164190000000000000e+05 6.144000000000000000e+03 8.151561499999999683e-01
2.000000000000000000e+00 3.165060000000000000e+05 2.293000000000000000e+03 1.447917200000000015e+00
5.000000000000000000e+00 8.290280000000000000e+05 3.919000000000000000e+03 1.403799800000000042e+00
3.000000000000000000e+00 1.510490000000000000e+05 8.145000000000000000e+03 5.832412099999999544e-01
3.000000000000000000e+00 1.122830000000000000e+05 8.145000000000000000e+03 5.057577100000000270e-01
4.000000000000000000e+00 1.012865000000000000e+06 9.946000000000000000e+03 5.198014100000000193e-01
4.000000000000000000e+00 1.012866000000000000e+06 9.946000000000000000e+03 5.402650199999999847e-01
1.000000000000000000e+00 2.256440000000000000e+05 1.044300000000000000e+04 3.793252500000000027e-01
1.000000000000000000e+00 1.267890000000000000e+06 1.044300000000000000e+04 4.023471399999999920e-01
4.000000000000000000e+00 9.048570000000000000e+05 4.559000000000000000e+03 7.276011900000000088e-01
4.000000000000000000e+00 4.187660000000000000e+05 4.559000000000000000e+03 5.471543700000000010e-01
1.000000000000000000e+00 9.526830000000000000e+05 6.144000000000000000e+03 8.161052699999999938e-01
1.000000000000000000e+00 7.400860000000000000e+05 6.144000000000000000e+03 7.137515700000000018e-01
4.000000000000000000e+00 4.759130000000000000e+05 2.256000000000000000e+03 5.849693400000000043e-01
4.000000000000000000e+00 2.770670000000000000e+05 2.256000000000000000e+03 3.869491500000000195e-01
3.000000000000000000e+00 9.984300000000000000e+04 7.389000000000000000e+03 6.902343100000000176e-01
3.000000000000000000e+00 1.087131000000000000e+06 7.389000000000000000e+03 3.808948600000000018e-01
1.000000000000000000e+00 9.781550000000000000e+05 6.144000000000000000e+03 9.458133600000000474e-01
1.000000000000000000e+00 1.111940000000000000e+06 6.144000000000000000e+03 8.433396499999999962e-01
4.000000000000000000e+00 3.202570000000000000e+05 4.559000000000000000e+03 5.034863299999999819e-01
4.000000000000000000e+00 5.856700000000000000e+05 4.559000000000000000e+03 3.581569800000000137e-01
3.000000000000000000e+00 9.008310000000000000e+05 9.586000000000000000e+03 7.594297599999999537e-01
3.000000000000000000e+00 9.845400000000000000e+04 9.586000000000000000e+03 6.822674399999999473e-01
2.000000000000000000e+00 1.121499000000000000e+06 5.486000000000000000e+03 8.976661000000000223e-01
2.000000000000000000e+00 4.957550000000000000e+05 5.486000000000000000e+03 7.348543199999999498e-01
1.000000000000000000e+00 1.267891000000000000e+06 1.044300000000000000e+04 4.036413799999999941e-01
1.000000000000000000e+00 2.256450000000000000e+05 1.044300000000000000e+04 3.788396199999999880e-01
4.000000000000000000e+00 1.167623000000000000e+06 1.227100000000000000e+04 4.006174100000000071e-01
4.000000000000000000e+00 6.464080000000000000e+05 1.227100000000000000e+04 4.860826400000000103e-01
3.000000000000000000e+00 1.102345000000000000e+06 7.389000000000000000e+03 1.207035129999999956e+00
3.000000000000000000e+00 3.306250000000000000e+05 7.389000000000000000e+03 6.997411399999999837e-01
1.000000000000000000e+00 6.906090000000000000e+05 9.800000000000000000e+02 1.084013370000000087e+00
1.000000000000000000e+00 1.004000000000000000e+05 9.800000000000000000e+02 1.022862659999999924e+00
2.000000000000000000e+00 1.744780000000000000e+05 1.138700000000000000e+04 3.076784930000000085e+00
4.000000000000000000e+00 1.197535000000000000e+06 1.336800000000000000e+04 9.579706999999999806e-02
2.000000000000000000e+00 2.687440000000000000e+05 1.138700000000000000e+04 1.906469899999999884e-01
